Crop_Type,Soil_Type,Farm_Size_Acres,Soil_pH,Soil_Nitrogen,Soil_Organic_Matter,Temperature,Rainfall,Humidity
Jwar,Black soils,16.526536289739937,7.341331964590548,62.36468366185681,4.718367079681728,26.29768317703977,925.2202779361218,30.45741571635107
Jwar,Alluvial soils,75.59152131396844,6.640149158626178,79.91476651727123,4.875495742078561,20.97691923935752,1186.6260147598337,75.66219669927486
Moong,Black soils,67.71267399804913,6.085561407862759,148.53563703087858,1.9466867946313648,28.369718658560128,949.100149287532,28.96445765899154
Gram,Laterite soils,18.741775106541542,5.83764732249613,69.11355521044514,1.5247222572866186,31.923682381508737,1328.8079381255775,47.91102874753656
summer paddy,Black soils,43.01329993437394,6.259378978734535,141.9600791295247,3.686695325341939,31.610967881103274,564.226387405652,59.56842468379418
Maize,Laterite soils,59.61861413363324,5.517653226256634,135.50678958732516,2.9379073788004195,24.508749234241375,945.2722903650322,80.71708538752664
Jwar,Alluvial soils,12.52981214027158,5.9296540772930975,140.0470594112908,2.373236587514956,25.85854418857506,965.573550505784,41.66797965967539
Rice,Alluvial soils,88.09692685304697,6.769616168026396,112.2753674333351,4.123465117325448,15.063631829925408,1485.238443049365,32.73482230358724
Groundnut,Laterite soils,18.59274165848459,7.322024216773164,184.82255854614507,1.0025227573555715,30.606105839448,578.9752480007633,33.07855290716188
Jwar,Alluvial soils,55.89106755879729,7.113782193083116,172.10497369534835,3.7851633298621423,28.819760847446297,1104.587460718688,23.370508076796693
Masoor,Alluvial soils,81.56108126118721,6.595584929570975,177.95511675525137,2.13088578946882,33.728837036710914,1335.8279266979644,54.89569670367094
Til,Red and Yellow soils,99.1955799235488,5.811418726486002,116.1855457764616,4.0252060863867705,17.427652797201986,778.8485042770635,89.28937686450469
Mustard,Red and Yellow soils,96.40502942970843,7.111738462806128,77.1300629573988,2.5570262623868567,15.60369628653834,1104.133492633406,38.07784632049194
Tiwra,Red and Yellow soils,63.11711537187728,6.343625247075469,132.68225511796214,4.123968164526236,15.10224902321692,592.9427628011051,47.469852927541005
Soybean,Black soils,70.16123038597689,7.390514002957576,71.21501975273085,1.3061777115789146,31.692326290393662,1032.5980693631918,81.3905214509245
Niger,Red and Yellow soils,65.65993635867595,7.368069605459064,96.86239486513496,2.95285021554168,23.625941566954285,1234.4670418572778,29.861437556833025
Pea,Alluvial soils,99.86614060848784,5.9901542994407855,85.52816864520551,0.9893829472233836,25.70632904569249,1230.4272461397527,31.12629917452775
Til,Black soils,58.53364358235279,6.914835481121733,199.36210175604907,0.7934570356250641,29.68412133615396,1091.3018045499775,78.01034610187023
Mustard,Red and Yellow soils,90.4281520890524,7.08758366757108,62.94789900293008,1.6177738064104257,16.606514557077993,1024.8829347364212,74.32528988844174
Til,Alluvial soils,57.098951682604174,6.111179762858197,106.0913696429618,3.505470654843029,15.610466845135758,831.3690230861114,60.15611655098135
Masoor,Laterite soils,25.13317981519001,6.156953696782378,148.67514345781572,3.231667592089076,16.587221026024228,975.8607710975068,83.56716820258222
Tiwra,Red and Yellow soils,97.38715723126916,6.344513397277845,137.4889698215875,2.0734056158904988,25.40181934918348,1389.935203005661,87.46460793321268
Maize,Black soils,92.77984248906732,6.033182043270299,94.33137470908892,1.5629763340567933,19.95362628750665,1356.7038458858651,59.010666548608825
Masoor,Laterite soils,84.40474073074243,6.172819766460469,192.54310172021428,1.812645027939704,23.6351492681084,1346.169830686564,53.649038088297736
Til,Alluvial soils,20.130363157001845,6.062183932159733,96.39301275682372,3.99987462399122,25.243434104690472,1478.0816214431732,64.88793707120212
Tiwra,Alluvial soils,43.29747242693873,7.323599244425305,114.66844663231926,3.990814818567258,25.04655241520211,993.8068719440906,81.45704004211194
Arhar,Red and Yellow soils,90.03728636317177,6.122557801942104,142.1649318330522,4.809666343903506,17.753341791638757,1064.9232224412876,34.44369547950204
Kulthi,Alluvial soils,18.534540299158927,5.590202130617186,169.4962060292224,4.449546702921985,31.18642070858502,1198.6536458352923,84.0003451384651
Mustard,Red and Yellow soils,42.25135766271236,7.153840392518991,162.04804743464487,0.6364723611548044,19.37179007672909,1097.1475161981596,67.72319791137483
Soybean,Alluvial soils,58.77760939796392,7.37227641078842,50.68672557403026,2.864315863048229,18.734452419477915,1057.7758294319826,52.68329514990203
Pea,Laterite soils,17.60669620782067,6.360582086498848,171.11438480796355,1.1148109481514212,33.11095832481497,1123.8269220522095,86.93197950421238
Groundnut,Black soils,72.60570488593882,5.770644914117989,127.645328556278,1.4608199451297028,29.23263734628056,993.272659847516,34.699146531007884
Tiwra,Black soils,12.948158316777803,7.394045436119255,179.0438458398173,3.321014637347204,30.829050036894397,1376.1592107281124,60.97087627200104
Millets,Laterite soils,11.564782214969178,6.564638586865623,120.43280013719917,3.7676132617091977,25.47031624280079,706.0183335037493,60.186789582421305
Jwar,Laterite soils,85.67941919967865,5.758779453213365,155.92944761114924,4.804050202111057,29.36326506088196,1350.257380553383,63.83117634242516
Soybean,Black soils,85.1947750628636,7.170746743079382,74.85693546679491,3.689962883254181,34.31097601732338,1148.914319693116,86.27302188904108
Pea,Black soils,63.70977109691405,6.55865415496792,189.0940519381496,3.050484822366477,22.08034527811508,1076.046092794275,28.703423050199
summer paddy,Black soils,80.83313404016332,5.617820621280525,118.16243756465546,1.1053569135360126,21.137936041702694,659.0376500786609,41.27443893474903
Arhar,Black soils,38.496393395626704,5.628816642207234,154.25705387398511,0.7373029259258694,30.75824641653987,805.5355408313189,79.37422109778618
Moong,Red and Yellow soils,56.4590628691891,5.799341031228261,142.03982196026794,2.677221944019692,27.66893659042228,1027.1214518571574,59.67447610777232
Millets,Red and Yellow soils,17.122970872144943,6.105478509594908,60.7652239322664,2.3761285663683043,26.547242217586483,1340.51695181323,71.36873155296747
Urd,Laterite soils,32.17909026244371,7.426392194152264,98.76859163261015,1.1798837134591202,18.2217567495399,1487.1941534904824,68.1365274518715
Niger,Red and Yellow soils,51.99862967264896,7.475735695449913,115.8901420433304,1.041511994800734,17.123581187686842,739.5495300903185,46.67803530281461
Groundnut,Alluvial soils,73.19594533971305,5.935843658537149,124.98485032571428,4.8573261014569935,26.176075190570383,1393.5943291389383,45.607839529424325
summer paddy,Red and Yellow soils,87.16007407148442,6.770343259374707,142.8249395981598,2.026547803202239,34.34729599013033,1144.5485910217303,76.72892714983865
Groundnut,Black soils,94.00373108287984,5.913394683464559,122.56052619478297,3.892243263805932,34.69083588993712,570.8369167557021,53.63624303251783
Gram,Laterite soils,8.801863106495333,6.83287707009355,83.48269570174452,4.291520244678152,23.213430574052456,935.3286511410396,55.7620610971163
Groundnut,Red and Yellow soils,96.74499664722,5.967518251350359,178.92269764733769,2.42511046193267,28.36667507323208,988.9300723195216,82.07022533803003
Jwar,Alluvial soils,47.65818802479836,6.860887235228036,127.10926731342542,3.3100817624194754,23.182839385959213,686.608405637864,30.63731627120416
Maize,Red and Yellow soils,38.372273204614736,6.2149136822822175,70.04566475428834,0.7062776359666694,19.6895339035524,673.5531853161381,58.71906745466052
Wheat,Alluvial soils,86.71163811325147,6.067073463594392,54.94653337104506,3.359167289944513,28.21476188050843,1030.070467183885,80.10537587777569
Groundnut,Alluvial soils,22.31160862925312,7.203642927209378,140.76309826478314,3.2515617753392005,19.567178711675044,1107.3980789499092,37.096251147602565
Rice,Red and Yellow soils,89.5754842413942,7.163587267369014,87.61438234572425,1.9016380131750228,17.86278244001877,567.0512110504069,50.75388134618004
Gram,Laterite soils,24.42888256849167,6.450109684882841,55.18551469094695,2.7856349251218435,28.358249457820836,714.8718550418416,41.00846075721428
Millets,Black soils,15.194191435755716,6.099723452257673,139.19187074455024,2.3495259339216563,29.77095346892504,1030.7784058889074,72.85890698308282
summer paddy,Laterite soils,34.066071163832795,6.442844027157522,149.23083239700463,4.611200027303879,27.14857723783884,921.6002949869472,76.0038152699081
Tiwra,Laterite soils,85.11150746459691,7.082810921204873,171.46448241786072,3.966476372817206,15.568645882294868,706.6244275515094,38.012159133834096
Tiwra,Alluvial soils,43.26967302490991,7.108763140525123,125.8461545060272,3.8748350510240455,31.907586260413005,1106.874431384861,61.64897024307229
Jwar,Black soils,23.07477000398045,6.206596882284214,183.9111725052718,2.625836064454944,27.46446801494395,572.8431635384447,40.07714956901077
Tiwra,Red and Yellow soils,83.32298780293685,6.146489186726715,93.32574081385216,1.695281178655562,25.11125962639816,619.1335591626453,23.63819610200947
Kulthi,Alluvial soils,83.41532200315898,5.850337831126197,154.77102396311898,1.2415242458985791,33.352089223778975,1328.801396312743,61.27958637338553
Arhar,Alluvial soils,97.55465432633812,6.996067166342799,140.53092113684977,4.298846744164384,15.415410506170328,861.4425420832686,25.50705473479861
Urd,Laterite soils,41.50974809726008,6.352572121030272,54.590608574830696,2.0101227225281644,17.19588604602674,752.8205353807131,71.27086484828152
Moong,Black soils,19.65090525795381,5.953926933648958,198.2842657552693,1.788142777597654,19.469608958318275,1299.9997870769907,22.897973430901832
Urd,Alluvial soils,46.26881965459024,6.888246017838608,168.43447209562325,2.324595114429747,16.067313394395786,822.6758841275866,59.95084250146225
Moong,Black soils,41.09470684881782,6.062664738712737,159.81238644786268,3.381814122117653,27.900164681181817,936.506831853534,39.65902054337717
Moong,Laterite soils,10.69589817290274,5.682341586960479,190.2639568350401,3.666302204263264,17.27211730381847,1214.650006810467,79.54601290994503
Arhar,Red and Yellow soils,54.19371564135744,7.292098843038008,65.31955322617884,3.745949508596635,18.409239726178782,1374.0232971787564,88.07745200050331
Maize,Laterite soils,10.015569242759788,5.565673483747108,79.21554790892064,1.4608756913236611,17.617280630413163,1053.733758116997,24.39899913071724
Urd,Alluvial soils,61.5620526784047,5.975663663520304,104.44263990041502,2.5721342995786207,21.91878184232845,717.2997969925284,87.94347500624919
Til,Red and Yellow soils,73.14221559905991,7.188100088479594,68.93541167428249,2.426237868007433,26.12730941909421,708.7196961706651,50.07010550649582
Pea,Laterite soils,61.00284471509714,7.173685481622684,94.59248270468451,0.5200159014447316,26.463868928024617,823.3538863593135,64.37342592754527
Millets,Laterite soils,43.23591197416306,6.9519719235262665,119.119475832171,0.6911915449376529,26.287832662228865,863.2344806650558,67.3952379030103
Jwar,Red and Yellow soils,34.14795730397972,7.402002325505517,127.68359763416728,2.7616419578502525,26.20647602404028,695.301662759439,54.549236335416346
Masoor,Red and Yellow soils,75.36421666091226,7.054099571616867,131.32872379577185,3.4899372330131877,31.20507365393638,1434.355653104971,67.38400379132604
summer paddy,Alluvial soils,49.74984625046088,6.775980057609164,177.06316827987376,3.0524203994909347,21.71955780286849,777.0475162692326,79.42209825201508
Tiwra,Alluvial soils,85.77898153253736,6.907078761487244,123.3161210609436,2.0672054496261945,17.25497288004846,911.8384576335844,37.99046442892826
Maize,Laterite soils,74.8653708631204,6.696168723289047,130.95715188103694,4.959530667440215,16.574610766011943,1434.8314062910506,49.5287830746895
Millets,Red and Yellow soils,87.63083745272533,6.723994899336283,126.72950957056472,1.1501820586101192,23.019124105118998,1178.3047485376956,21.66537319405882
Kulthi,Red and Yellow soils,43.898629533056784,5.624189603823846,124.479365570583,0.9648890136380524,28.16779357575192,886.7301059184489,45.59210076462395
Rice,Black soils,9.895933882004636,7.244383966333915,70.52797010603646,4.522909274462063,28.83292368449351,673.3889785166073,76.08600063583347
Tiwra,Laterite soils,83.11311501444688,7.258469263137883,80.96998656281589,3.888555515485213,32.60276458114741,705.7538075282068,49.805404954326455
Wheat,Black soils,27.701983404171347,6.892259733719101,165.79370043835235,0.8135175506595091,26.12375764254797,1001.116176135954,85.58283641872895
Kulthi,Laterite soils,17.82963337805212,6.683674761500124,68.49175722461622,4.881089825038633,29.956155474716603,697.2398488558958,43.22410194168239
Masoor,Red and Yellow soils,69.64915440786002,7.390196745784303,183.4828251980496,2.670095817178088,18.02088238104848,550.1386479724888,88.83598644073669
Kulthi,Black soils,35.66999060598386,7.256030043380316,67.59591659094227,3.009739354916124,24.813340968784924,1477.0156331672597,20.078474441752935
Til,Alluvial soils,48.12232243119416,5.838739804412471,159.19400511003866,4.48088955820164,20.18981444787934,1341.473464154728,74.65036672333022
Arhar,Laterite soils,75.58437697939047,7.468445439645729,121.13083142718352,4.146686794925119,24.643673002869058,609.6341921756137,34.22062588128979
Kulthi,Laterite soils,29.89905176524402,6.903481208342472,99.76586486964126,4.769431947729651,15.43150155079172,614.3787417807011,30.913925415282836
Soybean,Laterite soils,11.93300275956293,6.74466977498568,63.63163933292215,1.814064365016292,24.195615302272365,787.6145072570786,56.95377533301913
Maize,Red and Yellow soils,53.510658109564936,6.812683861895511,64.47811535736832,3.7929799898446337,31.404707087087075,873.2223629719537,71.56569992577468
Pea,Alluvial soils,53.967892064109606,6.633357620625564,56.75399373527539,3.7855568465181055,15.448792472826373,1352.1298056372875,34.7093518335237
Gram,Black soils,48.6773164556799,5.6466332751701565,69.28313557959125,2.0201114088284804,22.15455520313516,1498.755550996487,79.62885318881925
Urd,Black soils,10.788244350311444,5.530932312236587,55.81152097725343,3.132135633401792,31.83506605562329,1374.413796540589,57.36300847404205
Urd,Black soils,51.98379761805546,7.228714104265362,158.73629960775816,2.4814223379952978,32.05478495405506,1092.4606610983103,21.674090823686555
Arhar,Red and Yellow soils,48.365246966046776,6.17490371696757,61.86027393354189,0.7140785793635951,33.56897296448477,657.7625712107747,70.2226177727481
Maize,Black soils,56.55935965678807,6.059710246938542,174.46741587113604,2.065985384106616,16.755600630664173,1052.0873747249475,21.38947998935672
Groundnut,Alluvial soils,47.34959852513983,6.338269235550193,182.3698716008041,1.066809357901307,32.48906648434273,500.6754818511284,35.28636031662509
Millets,Black soils,46.115623150526005,6.578313940404875,177.58949627751142,1.0156582803711816,28.21004032776472,1334.176470076303,69.48166552547282
Millets,Alluvial soils,36.16831621571976,6.948017356687455,195.2902269065149,1.2067258027306296,34.32195160456324,1298.2352280204925,38.37252005763989
Masoor,Black soils,32.78096124453907,5.830762725324844,155.80477364636056,4.464364499262837,29.03562087320791,1142.1467458138277,86.5651218143912
Millets,Red and Yellow soils,42.74648303843654,6.629942331675366,108.19679180456372,0.8859301842539928,18.39443979983675,779.0948493820974,43.47491276546633
Gram,Laterite soils,49.362850359579554,7.099288247871298,147.18875390451066,4.604920850250003,18.03599361186454,1262.743685440562,37.97468572482481
Masoor,Black soils,95.87154982405876,6.585979957583879,129.9810832257704,0.5034414484512415,20.505661045284317,1162.1487105240303,61.31906246904606
Jwar,Alluvial soils,8.770750022223734,5.794335252944611,115.99582439793596,2.540243063469655,23.57793051932773,1064.406759652144,88.20345457458588
Til,Laterite soils,30.937453463068792,6.325263637136819,123.95440530381964,0.8489588175912495,24.80908681335623,614.3386195162091,59.127553115269805
Urd,Alluvial soils,24.63510609089739,6.466490922446594,147.1835672363517,2.92330255967574,33.230933569862216,578.3737463355811,27.464237644490503
Mustard,Red and Yellow soils,45.36102016679607,5.767822459834234,177.6000812062183,2.5673076172717764,15.447664492729468,633.7130869117392,67.8043899701868
Pea,Laterite soils,71.52703589334581,6.835833609958685,58.47937653247273,4.337237557089116,30.20129617653431,1215.6903050970664,82.75201972677121
Groundnut,Laterite soils,60.459073654365554,6.067588663948492,62.78864692547605,1.9644894367071533,20.103890702427197,1023.0829800403402,28.161728997895352
Urd,Black soils,31.401158895250774,6.474674642901251,173.99554348157815,3.733499424822657,30.09547441038737,989.025384696164,73.67316643398526
Jwar,Laterite soils,68.26528624584319,6.007259445089655,120.227186212303,2.593783638935266,31.16235828588804,1291.6006476694388,31.193424996609195
Millets,Alluvial soils,45.667936774830125,5.880255464733211,134.69918120163433,3.1566046420635288,28.533237409921643,1137.0866212903093,35.97183975278518
Jwar,Alluvial soils,74.11714702272211,5.880979724629654,195.4103339767347,4.217415250373538,19.78898068527395,773.3728212433875,85.1328666783213
Maize,Laterite soils,2.7440342069696224,7.045304904078911,100.79881338088344,3.314618653036909,27.89268114942636,939.4290589655548,83.19196189926447
Urd,Laterite soils,22.558499236352763,6.950528831157193,133.45225276650868,4.59352315823931,19.16771322123126,918.6270532531776,28.700129379038785
Urd,Laterite soils,24.16565140027215,7.367880184642927,119.61700168333988,2.9875985369740405,26.442856952333244,1008.3322789631474,49.945256578193096
Niger,Black soils,19.18249233940669,5.983792310520668,88.94282830119498,3.1848613244673034,22.669380384753048,622.7173559690469,54.91605090874479
Gram,Black soils,26.00932659957569,6.5786198232025805,192.38094262792123,1.509134877572017,17.5982078177433,847.6157920270817,34.019634025137655
Urd,Black soils,70.34726949932404,6.235116016348178,83.06888983159234,0.6138497723673333,25.52123640813314,606.9859637078945,28.830230358421744
Mustard,Alluvial soils,29.944885848695204,6.521597210289015,150.41290503964643,3.544387154415757,18.06466827224787,1274.0468987513243,25.625788683500435
Maize,Alluvial soils,95.33408251545028,6.692190011354175,117.5685160772354,1.4256638398639234,22.22611694190823,1134.663951978838,50.88891666074512
Masoor,Alluvial soils,38.69758972461886,6.897656828546182,79.69267236003449,3.693814013488583,20.671436928491865,1039.4692840187952,48.97949461680251
Pea,Alluvial soils,40.15617736764816,6.774636915965951,88.86781626846376,4.370518641873058,25.28319934141383,1486.6360486580488,30.84514021755414
Niger,Alluvial soils,46.7300100476531,6.24255355346456,119.02814034156354,1.7657489653109029,16.760666847486196,752.7735357466828,68.31154961063916
Kulthi,Alluvial soils,62.56375246297301,7.152044013976097,98.4606708740383,4.492423496856112,28.552692496541027,621.755993273385,29.68442401382671
Masoor,Red and Yellow soils,34.865602801136006,5.774900719753262,74.53290343716962,0.976484678989204,20.54362355315142,888.8271803855625,64.40819464437077
Soybean,Laterite soils,82.5219028825696,6.310258668936367,120.98570933252736,1.84204637395397,22.72761977448576,1349.6391034840192,89.92917813297566
Urd,Red and Yellow soils,21.596618772360653,6.935593653026492,136.9355851898517,2.343072110888093,21.17023129962029,868.2095354752419,88.1914889482744
Maize,Laterite soils,84.46130023049864,5.8403987871110665,167.26852250737548,2.265024506682467,15.09893260411529,982.3393974302564,60.56837617945688
Urd,Red and Yellow soils,41.938168583481286,5.715878417176393,62.519108596968415,4.337591463511052,32.22890483637282,1019.9916603194764,27.10661273232799
Maize,Laterite soils,39.39053258719152,6.990986457180906,187.5112427210267,4.491086398503171,19.946332692381965,611.6119474616148,47.94854088044868
Kulthi,Alluvial soils,95.13326238868204,6.709720667885835,125.509145492839,4.864218401260991,24.618155410844217,542.8336460815684,62.538454811152135
Gram,Red and Yellow soils,63.32634654351951,5.660304333222904,83.0836277339837,1.436439024649144,27.266476786120524,1232.8376163839748,85.67321299265383
Mustard,Red and Yellow soils,66.3518249820499,6.252062088998571,157.1722959110139,0.5617876620843131,32.25973300365085,902.750497696174,52.789554344735095
Mustard,Laterite soils,67.41491262973884,6.011392170569048,143.8885318669656,3.279728036311277,17.665745383091775,586.3571435880638,69.40665420055848
Millets,Red and Yellow soils,68.53613344912503,6.755623757659535,145.54578088551114,2.7638146457013453,20.262199703015643,788.1020133899686,61.97463041049488
Kulthi,Alluvial soils,92.5492169547469,6.862391175619075,172.39818815807868,1.6613788159021248,27.724380223316015,617.8919957660099,86.44742186804571
Soybean,Alluvial soils,21.64013446753616,6.424232784781476,152.29944641147657,0.6889475754279767,21.750793897050976,1001.9385241072893,24.5347326105281
Pea,Red and Yellow soils,57.89621108388996,5.986783999717902,140.3534641806105,3.0806227397827857,27.32801997786167,1214.0171147763997,85.29315100246117
Tiwra,Red and Yellow soils,89.1733982417811,7.088216219623917,174.34693413753175,1.4152638548173395,23.15483174495693,1313.3573857281872,72.63735772192152
Arhar,Alluvial soils,59.41123435909589,7.34234865962939,144.19571035207923,1.7740516185602666,32.113251167989674,1034.8669920991963,29.546220317244384
Arhar,Laterite soils,21.949917407588767,5.80203954088196,75.83131586736647,3.866392354422973,18.55964238094616,1119.7024521398127,31.60629243518368
Til,Alluvial soils,7.655634921510239,5.52687976765332,195.6451571633024,1.8512249633811448,26.325640013348625,968.0127931612468,28.3572701555267
Jwar,Laterite soils,83.27429064883648,5.865884529820114,66.97405545052723,4.904528295647274,25.933627017930505,675.0328393470692,65.35554846658334
Millets,Alluvial soils,66.1773521263443,6.321796211555841,121.45483757861142,4.880676349583943,24.379584368775205,749.503129764974,67.7819995890081
Rice,Red and Yellow soils,66.28848815039179,6.351839261780023,116.20801986685436,2.1601449379299127,27.06308829252136,1396.8059402945694,46.60613885583801
Millets,Alluvial soils,17.902475535191915,5.64227826611849,172.96321319000668,4.150176040605073,34.55510072041256,1492.0902593360872,20.634522252338225
Groundnut,Laterite soils,79.86344519333932,6.055375995386144,167.5413340390688,2.8732227242845343,21.58809382558264,1399.8253246401762,58.50671269414683
summer paddy,Alluvial soils,78.13069603952384,7.241442451048733,192.60983579361567,3.082532852909396,26.061839372612837,1106.6215635543822,67.79835460354747
Tiwra,Red and Yellow soils,76.99299592636494,6.194711724069186,120.4806225258174,2.358042800138281,23.468399608149845,1168.9951129098738,31.4997032583457
Groundnut,Laterite soils,76.44180787551842,5.535824369975755,104.82609139386868,0.6491129288724482,17.58859372405839,753.7458293140264,80.33856606445758
Mustard,Black soils,23.16690502257032,7.39257083141575,174.9257253313789,4.392460481689842,32.77954708092439,873.4071475843035,84.9543079497927
Pea,Black soils,14.175577278106942,7.493208875620906,75.95894843312904,0.7379255014059782,27.112987615060806,987.649512322126,58.69923904373955
Millets,Red and Yellow soils,74.23970427312801,7.229083387190393,184.7625226366098,3.652742670501026,15.858562237987668,1032.9606686262553,34.34416285301
Kulthi,Alluvial soils,78.02062575333022,6.195994793431929,173.3314114263937,4.48939645474209,17.27156244119504,1027.6814300854198,21.43893988898113
Kulthi,Alluvial soils,38.025937335534,6.685143796767141,86.9185175547352,3.575161359799799,31.38919769390816,733.3182260664346,67.90684303100687
Wheat,Black soils,57.26714955267545,5.563783423591167,188.00795978160477,2.957259975318667,29.972581322956447,1429.1797593363324,58.088592874196
Pea,Black soils,61.1645520358755,6.076924873103241,83.80689209101241,3.01299804145993,19.392183427298683,1482.1305010753545,78.81277938350962
summer paddy,Alluvial soils,54.19721325288705,5.772687763490845,172.4341523901191,1.181031742321799,30.221914561084933,612.1768689175055,82.61403764688552
Masoor,Black soils,46.7439203875684,6.438095336346396,159.1643464966903,3.76826120748165,27.574602004108343,1431.9980662364069,55.44750687949944
Tiwra,Red and Yellow soils,77.62211918249781,6.006148877086622,137.62690038334995,2.185150893446086,34.87907820555781,833.3267577927465,46.89468069051839
Pea,Laterite soils,55.03193816926882,5.768282472179648,100.57981442087863,1.188343914627705,22.433065666177196,663.049034560256,58.36009618759362
summer paddy,Red and Yellow soils,23.656969306526207,6.768540695895704,160.81222387384514,2.887401159556615,29.46409226187962,644.1683559493404,63.03757578913244
Soybean,Alluvial soils,52.380550186784326,5.7817078271879145,181.87930590203112,1.8757189656122568,19.63766248012445,855.7047086073817,40.6302641785914
Maize,Red and Yellow soils,60.85170379581952,6.316774708317137,154.7840778557563,1.2002355013252552,23.32973214535932,1080.542597058644,71.65312591087513
Groundnut,Red and Yellow soils,30.174308558498133,5.860528843373804,103.41710694926164,1.887235668006903,26.99144038170016,1299.357051494908,28.420205836348025
Pea,Black soils,84.07810824051941,5.735070114577426,77.32233059601175,2.4719166369559664,21.89259749375219,797.4515630796807,20.16580769568148
Til,Black soils,22.415676932878227,6.475461643065124,101.1717789238702,2.51180599439763,17.653586067373645,884.4974408579062,66.2986715624364
Jwar,Laterite soils,52.03647167552329,6.581853003399042,64.66675150721977,1.1856502725788038,28.41448197722833,1293.5006305779596,65.47102504583896
Pea,Laterite soils,33.75432868239185,5.841248565038484,80.1683655296807,2.515180774620488,22.157287661067837,1211.9969571136369,66.53886001666713
Wheat,Black soils,33.46098314507733,6.491864242885961,52.16219336320194,0.9442952657413356,27.02708460555384,562.1062578320557,25.977164061994813
Groundnut,Alluvial soils,81.29974291993965,5.710010462675603,108.8632117628748,4.936259931883706,19.10662353727164,1374.1467835737185,89.34928843154209
Wheat,Alluvial soils,98.19618072452096,6.802523560366869,129.59429672651422,2.961707082914094,34.7304215774477,1487.2499148389948,43.39478380071191
Arhar,Alluvial soils,22.66524087812683,7.218539173464959,152.21730419442804,2.6942785602506394,15.475139179523746,568.8044785537295,52.07826782775659
Gram,Red and Yellow soils,37.0585602334749,5.903426573769341,156.29651026459393,3.025894610969858,23.066696130554423,884.5231613262318,38.41514698226336
Niger,Red and Yellow soils,30.197687250685952,5.63263265162343,65.66838046109902,2.370052720806199,19.3838767961888,1124.9643410224091,36.91712067969426
Tiwra,Black soils,28.232601728654377,5.977201381669705,78.0788397823003,3.707591179402351,30.518777035909363,920.3981201744642,68.85908860090095
Gram,Red and Yellow soils,96.01018125454944,7.418393832941064,94.78585872334828,4.831057871557896,20.85409468308015,1466.7584634868258,21.10310546106422
Groundnut,Alluvial soils,13.47180822109766,6.763985408796977,119.32544777593452,2.137436595916561,16.983020789587602,1163.0192148942117,60.74389635547322
summer paddy,Alluvial soils,98.24368137919956,7.092674153897498,194.2678215331437,1.7774948288917287,25.504695768255907,1005.629736063231,25.2248916959761
summer paddy,Red and Yellow soils,97.57271725232836,7.212662502483049,95.07110947310125,1.9704786069067997,22.838396645223824,1423.384914613167,84.23388342321613
Pea,Alluvial soils,71.94402128093996,7.081559550677868,191.1306689850272,4.249698141302101,22.6738279403554,895.2405418909212,88.21630828180113
Jwar,Black soils,5.617503641655295,7.208552322315184,187.90044970081607,2.5038614579406304,18.71703175751045,519.5158872426252,20.17219706171934
Wheat,Red and Yellow soils,25.799658091585627,6.465703320323826,150.1332076102225,3.070208534618233,15.357448944441234,1037.9023247019504,48.41028644782106
Maize,Red and Yellow soils,49.92935671435367,7.435419299872912,111.2181799343732,0.6784326439768213,19.95918571106609,1142.1933522653933,33.72278301358126
Urd,Red and Yellow soils,22.66798074062514,5.934481670467241,121.98039042707816,3.062292698482958,34.26112108443566,854.2508401882269,42.818366476896045
Arhar,Black soils,4.348342530200722,5.972151496274059,130.01507938562906,4.844783987125873,21.862765193163508,1174.531741618365,39.05562430493726
Kulthi,Black soils,19.94313150748539,6.994628758845934,97.58946583215312,2.988773303025213,22.572982716878823,846.9591984149656,83.8114855334031
Urd,Laterite soils,66.47259153046967,6.509855037522925,141.76502902740526,2.4215107907859093,29.96432731666111,1409.6667621492502,67.81976316325125
Millets,Red and Yellow soils,29.52753799671274,6.525884842814026,51.19939393182378,4.785073378936023,31.24298973967655,1397.9175563909982,58.93011397150925
Moong,Alluvial soils,58.96153287326604,5.715412595499767,107.13642022381453,3.0199208698113336,18.13630648628648,1144.720427894993,87.25680649107154
Jwar,Red and Yellow soils,51.529166629489794,6.4421623994679305,78.51846021334752,1.5600589331122556,33.39643883405677,575.8753245999353,26.241363072889463
Soybean,Laterite soils,67.69177874744209,5.810651085140156,140.9085824923736,4.615207977258755,32.68781087658573,888.5393111743998,35.48490444337515
Wheat,Laterite soils,5.804069206092611,6.507134390280835,173.39434896462663,1.8809234275047,27.96620912233398,1275.88004804331,58.76899052299792
Masoor,Red and Yellow soils,22.32676845712086,6.767826454158794,93.85540684314356,3.781490930669441,30.999864481549803,648.2355625161997,73.44041640863784
Pea,Alluvial soils,16.94988061339748,6.873417303594721,184.5564527018232,4.554417666294789,24.566259941623223,1089.3016888365523,64.65436197984947
summer paddy,Alluvial soils,4.240699719817647,7.2460778348978465,182.15873444120268,2.7327636476468573,23.03038045402389,1136.7273843606822,29.204542733097664
Mustard,Black soils,83.04704930059059,6.9648777313650445,164.2968639673771,3.2910142681176096,22.81089880372829,837.0957659963544,88.19122934125787
Urd,Laterite soils,13.114118047836405,6.789298301814405,86.44960517368634,3.2778657333634653,33.4004281324589,1188.2127948968046,89.81912358909037
Rice,Black soils,79.41847216208085,6.342901422417032,104.73068572257074,0.7114941134463586,26.887587002098787,716.0365652086241,20.458055942190104
